,id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag
33,34,1014.0543238488659,38.267557716569,0.6024866599979469,0.05979976333429139,0.30459804796236173,25,0.0,109.68867200652835,1.1487820708671816,-0.15059412220680402
34,35,2824.171884358119,40.934834428867845,0.8220318218889466,-0.20624556859548207,-0.3364498310554878,25,0.0,273.3027248573924,1.8717017702680305,-0.6805916277721011
35,36,1389.113650960893,49.701568787271434,0.9737189178449934,0.6562135807439172,0.16706445274576787,25,0.0,151.91973243066946,1.0507086203563623,-0.05370573841445323
36,37,2260.015239422206,51.01926854491158,0.8518620389319992,0.18472667187186967,-0.008296986721916024,25,0.0,136.66683819294872,1.2526170211843342,-0.24454577203809685
37,38,431.0503736564686,51.59150172189773,0.3474631238998401,-0.041151367692276626,0.6513054045572393,25,0.0,122.8345759781605,1.0021157201495867,-0.0022946873624637696
38,39,2601.9091259295765,55.28168299336362,0.9862561895660422,0.09651719886711776,-0.11506863161681075,25,0.0,142.2119730497111,1.0443664035472853,-0.04713223115209088
39,40,2954.0539853493938,57.91815772702539,0.5943057734751225,0.3287887229010442,0.453090270332207,25,0.0,325.57804473329793,2.4436203066800277,-0.9700843137420461
40,41,120.7291324124643,59.30865566368896,0.7323749788160476,-0.38053173362064935,-0.5585523507748181,25,0.0,710.1834210217745,4.104443813582296,-1.533135787282186
41,42,3042.0038815270323,58.92698760224279,0.9985932536859932,-0.07822925588267232,-0.0766548540521137,25,0.0,305.4447467117891,1.39144942684074,-0.35866856558436055
42,43,2282.013911388139,64.12947257155781,0.9823078740205184,0.044954760659939155,0.009253284451770366,25,0.0,132.64431976908213,1.1017077773675212,-0.1051660382256568
43,44,1807.7550403845416,66.77358087747956,0.6210085605025332,0.36097434405333845,-0.17228774605545782,25,0.0,1471.2445963318537,12.18370506727413,-2.714448443563382
44,45,615.0037027298353,68.34148401164909,0.9937141008134156,0.19281516227794526,0.14016578604893631,25,0.0,178.4989642307646,1.11512242829235,-0.118306377009664
